id_discente,sexo,semestre_letivo,media_final,numero_faltas,cod_disciplina,disciplina,ch_total,descricao
"254,264",M,20152,null,null,"3,817",INTRODUCAO A PROGRAMACAO,60,INDEFERIDO
"250,433",M,20161,null,null,"4,555",CALCULO NUMERICO,60,INDEFERIDO
"271,590",M,20162,null,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,MATRICULADO
"107,093",M,20102,8.4,0,"1,656",ANALISE E PROJETO DE ALGORITMOS,60,DISPENSADO
"171,649",M,20152,10,0,"20,234",TÓPICOS ESPECIAIS EM MATEMÁTICA COMPUTACIONAL IV,60,APROVADO
"250,836",M,20132,8.3,0,"1,661",CIRCUITOS LOGICOS,90,DISPENSADO
"192,054",M,20151,2.5,10,"7,229",INTROD À MATEMÁTICA COMPUTACINAL,30,REP. FALTA
"109,124",M,20101,8.8,0,"1,665",ESTRUTURA DE DADOS,60,DISPENSADO
"150,786",M,20162,null,0,"21,878",ELETRONICA APLICADA I,60,MATRICULADO
"275,109",F,20152,0.4,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REPROVADO
"173,213",M,20151,8.1,0,"2,703",PARADIGMAS DE LING DE PROGRAMAÇÃO,60,APROVADO
"107,205",F,20082,6.51,0,"1,665",ESTRUTURA DE DADOS,60,APROVADO
"113,982",M,20111,3.2,0,"3,829",LINGUAGEM PROGRAMACAO II,60,REPROVADO
"291,186",M,20162,null,null,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,EXCLUIDA
"187,173",M,20132,1.2,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REPROVADO
"150,189",M,20132,7.9,0,"1,663",ESPECIFICACAO DE REQUISITOS DE SOFTWARE,60,APROVADO
"269,885",M,20161,6.2,0,"3,828",LINGUAGEM PROGRAMACAO I,60,APROVADO
"134,247",M,20102,0,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REP. FALTA
"256,151",M,20161,7.7,0,"1,665",ESTRUTURA DE DADOS,60,APROVADO
"168,568",M,20122,9,0,"2,705",REDES DE COMPUTADORES I,60,APROVADO
"107,366",M,20091,6.97,0,"1,663",ESPECIFICACAO DE REQUISITOS DE SOFTWARE,60,APROVADO
"169,176",M,20122,9.1,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"178,697",M,20122,2.2,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REPROVADO
"254,248",M,20142,2.3,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,REPROVADO
"187,170",F,20131,7,0,"7,229",INTROD À MATEMÁTICA COMPUTACINAL,30,APROVADO
"129,442",M,20121,2.2,0,"1,665",ESTRUTURA DE DADOS,60,REPROVADO
"270,773",F,20151,0,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REPROVADO
"187,176",M,20131,0.17,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REPROVADO
"274,687",M,20161,null,null,"20,099",INTRODUÇÃO A TEORIA DOS GRAFOS,60,TRANCADO
"168,715",M,20141,9,0,"17,823",AGENTES INTELIGENTES,60,APROVADO
"129,434",M,20102,8,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"271,590",M,20152,9.8,7,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,APROVADO
"121,056",M,20121,0,0,"3,505",ARQUITETURA DE COMPUTADORES II,60,REP. FALTA
"269,800",M,20161,0,40,"17,822",SINAIS E SISTEMAS DINAMICOS,90,REP. FALTA
"182,557",F,20132,2,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REPROVADO
"147,484",M,20111,0.45,0,"1,665",ESTRUTURA DE DADOS,60,REPROVADO
"275,079",M,20161,7.4,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"119,559",M,20112,7.7,0,"1,663",ESPECIFICACAO DE REQUISITOS DE SOFTWARE,60,APROVADO
"171,498",M,20152,9,0,"2,746",LINGUAGEM DE PROGRAMACAO III,60,APROVADO
"192,011",M,20161,0,20,"2,698",LOGICA APLICADA A COMPUTACAO,60,REP. FALTA
"119,203",M,20092,10,0,"3,828",LINGUAGEM PROGRAMACAO I,60,APROVADO
"154,491",M,20122,0,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,REP. FALTA
"280,730",M,20161,6.4,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,APROVADO
"108,184",M,20072,3.1,0,"4,285",MATEMATICA ELEMENTAR  I,60,REPROVADO
"280,937",M,20161,5.9,0,"1,644",FISICA APLICADA A COMPUTACAO I,90,DISPENSADO
"149,639",M,20112,null,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,TRANCADO
"175,829",M,20131,0.7,0,"1,644",FISICA APLICADA A COMPUTACAO I,90,REPROVADO
"150,145",M,20141,10,0,"3,505",ARQUITETURA DE COMPUTADORES II,60,APROVADO
"190,432",M,20141,7.7,0,"2,690",INTRODUCAO A MICROELETRONICA,60,APROVADO
"176,124",M,20122,0,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,REP. FALTA
"148,569",M,20112,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"175,221",M,20121,6.84,0,"1,663",ESPECIFICACAO DE REQUISITOS DE SOFTWARE,60,DISPENSADO
"155,168",F,20121,7,0,"1,561",CALCULO DAS PROBABILIDADES I,60,APROVADO
"280,224",M,20162,null,0,"21,870",LABORATORIO DE INTRODUÇÃO A PROGRAMAÇÃO PARA ENGENHARIA DA COMPUTAÇÃO,60,MATRICULADO
"192,200",F,20141,8.16,0,"3,828",LINGUAGEM PROGRAMACAO I,60,APROVADO
"175,041",M,20131,5.7,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"170,229",M,20132,10,0,954,ADM DE EMPRESAS,75,APROVADO
"187,171",M,20132,0,0,"17,808",MATEMÁTICA DISCRETA,60,REP. FALTA
"264,207",M,20161,6.1,4,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,APROVADO
"250,347",M,20132,6.2,0,"2,690",INTRODUCAO A MICROELETRONICA,60,APROVADO
"271,007",M,20152,8.9,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"134,299",M,20131,0,0,"2,746",LINGUAGEM DE PROGRAMACAO III,60,REP. FALTA
"270,249",M,20151,5,0,"1,663",ESPECIFICACAO DE REQUISITOS DE SOFTWARE,60,DISPENSADO
"271,586",M,20151,0,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REPROVADO
"279,284",M,20161,6,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"185,645",F,20161,null,null,"4,555",CALCULO NUMERICO,60,INDEFERIDO
"111,716",M,20101,8.9,0,"2,697",LINGUAGENS FORMAIS E AUTOMATOS,60,APROVADO
"269,887",M,20162,null,null,"1,665",ESTRUTURA DE DADOS,60,MATRICULADO
"150,784",M,20161,7.6,20,"17,822",SINAIS E SISTEMAS DINAMICOS,90,APROVADO
"111,438",F,20092,0,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REP. FALTA
"123,013",M,20121,8.2,0,"2,705",REDES DE COMPUTADORES I,60,APROVADO
"148,676",F,20161,5.5,0,995,SISTEMA DE INFORMACAO E DECISAO,60,APROVADO
"258,668",F,20151,5,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"267,314",M,20152,0,15,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,REP. FALTA
"283,792",M,20162,null,4,"21,870",LABORATORIO DE INTRODUÇÃO A PROGRAMAÇÃO PARA ENGENHARIA DA COMPUTAÇÃO,60,MATRICULADO
"288,752",M,20161,5.2,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,DISPENSADO
"190,135",M,20142,9,0,"3,828",LINGUAGEM PROGRAMACAO I,60,APROVADO
"112,172",M,20092,8.83,0,"2,710",TEORIA DA COMPUTACAO,60,APROVADO
"107,378",M,20081,7,0,"1,644",FISICA APLICADA A COMPUTACAO I,90,APROVADO
"262,992",F,20162,null,null,"2,557",CIENCIAS DO AMBIENTE,45,INDEFERIDO
"264,914",M,20161,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"279,524",M,20162,null,null,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,MATRICULADO
"178,241",M,20122,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"262,779",F,20142,5,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"190,431",F,20132,7.4,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"181,372",M,20141,0,0,"2,704",PESQUISA APLICADA A COMPUTACAO,45,REP. FALTA
"177,526",M,20142,8.54,0,"3,846",SISTEMAS OPERACIONAIS I,60,APROVADO
"150,185",M,20142,9.1,0,"2,709",SISTEMAS MULTIMIDIA,60,DISPENSADO
"135,085",M,20102,0.5,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,REPROVADO
"150,602",F,20132,7.85,0,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,APROVADO
"171,377",M,20161,null,null,"2,709",SISTEMAS MULTIMIDIA,60,TRANCADO
"149,648",M,20122,6,0,"4,372",LINGUA INGLESA I,75,APROVADO
"185,755",M,20132,2.4,0,"9,716",QUIMICA BASICA  TRANSFORMACOES,60,REPROVADO
"192,118",M,20162,8.8,0,"21,886",ARQUITETURA DE COMPUTADORES,60,EXCLUIDA
"264,831",M,20152,5.3,0,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,APROVADO
"271,752",M,20161,null,null,"3,818",INTRODUCAO AO COMPUTADOR,60,TRANCADO
"182,258",M,20162,null,0,"1,659",BANCO DE DADOS I,60,MATRICULADO
"178,295",M,20122,0,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REP. FALTA
"155,494",F,20112,2,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REPROVADO
"288,752",M,20162,null,null,"21,885",LINGUAGEM DE PROGRAMAÇÃO I PARA ENGENHARIA DE COMPUTAÇÃO,60,MATRICULADO
"254,281",M,20152,0,0,"3,829",LINGUAGEM PROGRAMACAO II,60,REPROVADO
"280,888",M,20161,3.9,2,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REPROVADO
"178,237",M,20121,2.8,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REPROVADO
"154,889",M,20111,3,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REPROVADO
"168,642",M,20121,8.3,0,"2,689",INTRODUCAO A INTELIGENCIA ARTIFICIAL,60,APROVADO
"128,993",M,20112,9,0,"2,704",PESQUISA APLICADA A COMPUTACAO,45,APROVADO
"282,434",M,20161,0.1,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"129,054",M,20132,0,0,"2,694",INTRODUCAO AO PROC DIGITAL DE IMAGENS,60,REP. FALTA
"154,540",M,20161,null,null,"19,604",ROBÓTICA COGNITIVA,60,EXCLUIDA
"171,383",M,20142,0,0,"3,828",LINGUAGEM PROGRAMACAO I,60,REP. FALTA
"269,545",F,20151,9,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"133,887",M,20121,5,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"273,943",M,20152,8.8,0,"4,323",PORTUGUES INSTRUMENTAL,60,DISPENSADO
"192,206",F,20161,6,0,"19,627",PROGRAMAÇÃO LINEAR INTEIRA,60,APROVADO
"174,766",M,20142,0,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REP. FALTA
"264,963",M,20162,null,null,"3,817",INTRODUCAO A PROGRAMACAO,60,INDEFERIDO
"113,198",F,20092,8.83,0,"2,710",TEORIA DA COMPUTACAO,60,APROVADO
"264,213",M,20161,null,null,"3,817",INTRODUCAO A PROGRAMACAO,60,INDEFERIDO
"153,037",M,20121,null,0,"1,665",ESTRUTURA DE DADOS,60,TRANCADO
"116,390",M,20092,8,0,"4,555",CALCULO NUMERICO,60,APROVADO
"150,736",F,20131,7.2,0,"16,950",TÓPICOS ESPECIAIS EM ENGDE COMPUTAÇÃO I,60,APROVADO
"258,903",M,20142,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"150,797",M,20152,9.2,0,"1,659",BANCO DE DADOS I,60,DISPENSADO
"250,662",N,20132,10,0,"3,817",INTRODUCAO A PROGRAMACAO,60,DISPENSADO
"268,633",M,20152,10,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"190,626",M,20152,9.5,0,"3,504",ARQUITETURA DE COMPUTADORES I,60,APROVADO
"261,072",M,20141,0,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,REP. FALTA
"185,645",F,20142,1.6,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,REPROVADO
"107,639",M,20101,8.4,0,"2,703",PARADIGMAS DE LING DE PROGRAMAÇÃO,60,APROVADO
"119,826",M,20112,6.5,0,"2,703",PARADIGMAS DE LING DE PROGRAMAÇÃO,60,APROVADO
"168,568",M,20152,8.7,0,"3,922",INTRODUCAO A FILOSOFIA,60,APROVADO
"151,028",F,20151,0,30,"18,968",SOFTWARE PARA SISTEMAS EMBARCADOS,60,REP. FALTA
"174,928",M,20141,9,0,772,EDUCACAO FISICA,30,APROVADO
"268,648",M,20162,null,null,"4,959",INTRODUCAO A SOCIOLOGIA,60,INDEFERIDO
"263,546",F,20142,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"269,543",M,20151,9.2,0,"3,828",LINGUAGEM PROGRAMACAO I,60,DISPENSADO
"155,158",M,20112,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"174,840",M,20132,0,0,"3,828",LINGUAGEM PROGRAMACAO I,60,REP. FALTA
"112,173",M,20081,7.3,0,"1,644",FISICA APLICADA A COMPUTACAO I,90,APROVADO
"129,709",M,20121,6.8,0,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,APROVADO
"149,397",M,20111,7.5,0,"3,818",INTRODUCAO AO COMPUTADOR,60,APROVADO
"270,775",M,20152,0,20,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"269,554",M,20151,8.6,0,"3,818",INTRODUCAO AO COMPUTADOR,60,APROVADO
"136,055",M,20102,10,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"176,992",M,20121,3.7,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REPROVADO
"280,452",M,20161,8.1,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"176,213",M,20132,9.7,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"192,202",M,20161,7.5,0,"20,099",INTRODUÇÃO A TEORIA DOS GRAFOS,60,APROVADO
"107,368",M,20092,6.2,0,"2,705",REDES DE COMPUTADORES I,60,APROVADO
"134,299",M,20162,null,null,"2,715",TOP ESP EM INTELIGENCIA ARTIFICIAL,60,INDEFERIDO
"174,766",M,20122,0,0,"17,176",MATEMÁTICA DISCRETA,60,REP. FALTA
"173,343",M,20121,5.4,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"176,220",M,20151,5.8,0,"2,703",PARADIGMAS DE LING DE PROGRAMAÇÃO,60,APROVADO
"111,716",M,20092,5,0,"7,036",CALCULO DIF  E INTEGRAL III,60,APROVADO
"132,223",M,20102,8.42,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,APROVADO
"128,992",F,20121,9.2,0,"4,555",CALCULO NUMERICO,60,APROVADO
"185,752",M,20152,null,null,"4,250",CALCULO VET GEO ANALITICA,60,TRANCADO
"258,649",M,20152,null,null,"4,250",CALCULO VET GEO ANALITICA,60,INDEFERIDO
"149,642",M,20111,6,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"171,287",M,20131,6.6,0,"1,661",CIRCUITOS LOGICOS,90,APROVADO
"178,691",M,20141,1.8,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"154,462",F,20131,8.5,0,"3,505",ARQUITETURA DE COMPUTADORES II,60,APROVADO
"190,316",M,20131,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"148,223",F,20141,8.9,0,"2,709",SISTEMAS MULTIMIDIA,60,DISPENSADO
"119,559",M,20132,0,0,"4,555",CALCULO NUMERICO,60,REP. FALTA
"150,141",M,20141,7,0,"2,697",LINGUAGENS FORMAIS E AUTOMATOS,60,APROVADO
"132,335",M,20161,null,null,"1,656",ANALISE E PROJETO DE ALGORITMOS,60,CANCELADO
"190,626",M,20162,9,0,"4,323",PORTUGUES INSTRUMENTAL,60,DISPENSADO
"177,888",M,20142,null,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,TRANCADO
"259,219",M,20141,5,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,APROVADO
"154,743",F,20142,null,0,"7,036",CALCULO DIF  E INTEGRAL III,60,TRANCADO
"178,700",M,20141,0,0,"17,808",MATEMÁTICA DISCRETA,60,REP. FALTA
"154,945",M,20132,8.4,0,951,ADM SIST DE INFORMACOES,60,APROVADO
"268,803",M,20151,7.7,0,"1,663",ESPECIFICACAO DE REQUISITOS DE SOFTWARE,60,DISPENSADO
"107,378",M,20072,4.7,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"168,715",M,20131,8.7,0,"7,215",ELETRICE CIRCUITOS PARA COMPUTAÇÃO,90,APROVADO
"111,771",M,20141,6.5,0,"2,726",TRABALHO INDIV EM ARQ DE COMPUTADORES,60,APROVADO
"250,837",M,20141,7.8,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,DISPENSADO
"174,372",M,20161,null,null,"7,034",FISICA APLICADA A COMPUTACAO I,60,INDEFERIDO
"250,835",M,20152,null,null,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,TRANCADO
"270,769",M,20152,null,null,"7,229",INTROD À MATEMÁTICA COMPUTACINAL,30,CANCELADO
"154,944",F,20122,0,0,"1,661",CIRCUITOS LOGICOS,90,REP. FALTA
"124,006",M,20101,1.7,0,"3,828",LINGUAGEM PROGRAMACAO I,60,REPROVADO
"150,602",F,20111,10,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"119,205",M,20111,8.1,0,"2,703",PARADIGMAS DE LING DE PROGRAMAÇÃO,60,APROVADO
"192,497",M,20152,3.9,2,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,REPROVADO
"250,346",M,20141,0.5,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,REPROVADO
"260,254",M,20151,0,0,"3,828",LINGUAGEM PROGRAMACAO I,60,REPROVADO
"182,430",M,20151,10,0,"4,372",LINGUA INGLESA I,75,APROVADO
"269,543",M,20162,null,null,"2,689",INTRODUCAO A INTELIGENCIA ARTIFICIAL,60,TRANCADO
"168,568",M,20121,6.5,0,"1,663",ESPECIFICACAO DE REQUISITOS DE SOFTWARE,60,DISPENSADO
"176,136",M,20141,0,0,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,REP. FALTA
"120,931",M,20132,7.5,0,"2,719",TOP ESP EM REDES DE COMPUTADORES,60,APROVADO
"150,795",M,20151,0.1,72,"7,215",ELETRICE CIRCUITOS PARA COMPUTAÇÃO,90,REP. FALTA
"171,384",F,20142,9.5,0,"3,516",COMPUTADORES E SOCIEDADE,30,APROVADO
"253,811",M,20142,0,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,REP. FALTA
"123,032",M,20102,5.1,0,"7,035",FISICA APLICADA A COMPUTACAO II,60,APROVADO
"269,619",M,20151,5.1,0,"17,740",CÁLCULO  DAS PROBABILIDADES I,60,DISPENSADO
"249,918",F,20132,8.5,0,"4,323",PORTUGUES INSTRUMENTAL,60,DISPENSADO
"119,831",M,20102,5,0,"1,661",CIRCUITOS LOGICOS,90,APROVADO
"250,347",M,20132,0,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REP. FALTA
"254,552",M,20151,8.6,0,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,APROVADO
"171,447",M,20141,10,0,"17,807",PESQUISA OPERACIONAL,60,APROVADO
"263,365",F,20142,0.6,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REPROVADO
"148,672",M,20112,0,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REP. FALTA
"111,770",F,20091,8.3,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,APROVADO
"268,631",M,20151,0,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REPROVADO
"178,330",M,20121,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"284,832",M,20162,null,0,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,MATRICULADO
"119,273",M,20091,8.3,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"174,321",M,20142,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"119,271",M,20102,8.42,0,"2,710",TEORIA DA COMPUTACAO,60,APROVADO
"269,797",M,20161,7,2,"1,665",ESTRUTURA DE DADOS,60,APROVADO
"151,028",F,20152,0,0,"2,700",METODOS DE PROJETO DE SOFTWARE,60,REPROVADO
"129,050",M,20162,null,null,"2,724",TRABALHO DE CONCLUSAO DE CURSO,30,MATRICULADO
"254,280",M,20161,8.8,0,"3,846",SISTEMAS OPERACIONAIS I,60,APROVADO
"176,395",M,20131,9.7,0,"16,950",TÓPICOS ESPECIAIS EM ENGDE COMPUTAÇÃO I,60,APROVADO
"171,435",M,20161,null,null,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,CANCELADO
"271,011",M,20161,3.2,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,REPROVADO
"150,187",M,20112,1.25,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REPROVADO
"258,667",M,20141,7,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,DISPENSADO
"181,524",M,20142,3,0,"7,036",CALCULO DIF  E INTEGRAL III,60,REPROVADO
"171,377",M,20121,8,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"267,291",M,20161,0.3,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,REPROVADO
"283,519",M,20162,null,0,"3,828",LINGUAGEM PROGRAMACAO I,60,MATRICULADO
"268,835",M,20161,null,null,"3,829",LINGUAGEM PROGRAMACAO II,60,TRANCADO
"192,084",M,20162,null,0,"2,688",INTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,MATRICULADO
"135,328",M,20101,8.5,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"171,509",M,20151,7.4,4,"2,705",REDES DE COMPUTADORES I,60,APROVADO
"250,836",M,20132,0,0,"17,994",CÁLCULO DAS PROBABILIDADES II,60,REP. FALTA
"258,663",M,20151,8.5,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"273,698",M,20161,0.2,48,"17,808",MATEMÁTICA DISCRETA,60,REP. FALTA
"269,359",M,20162,null,0,"4,323",PORTUGUES INSTRUMENTAL,60,MATRICULADO
"129,705",M,20101,7,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"181,424",M,20131,0,0,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,REP. FALTA
"149,391",F,20141,9.4,0,"2,700",METODOS DE PROJETO DE SOFTWARE,60,APROVADO
"184,547",M,20161,10,0,"4,555",CALCULO NUMERICO,60,APROVADO
"268,618",M,20151,7.55,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,DISPENSADO
"178,245",M,20122,0.2,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"135,086",M,20102,0,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,REP. FALTA
"178,296",F,20132,0,0,"17,740",CÁLCULO  DAS PROBABILIDADES I,60,REP. FALTA
"266,735",M,20151,null,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,EXCLUIDA
"250,514",M,20161,null,null,"7,215",ELETRICE CIRCUITOS PARA COMPUTAÇÃO,90,TRANCADO
"150,603",M,20151,7.3,0,"3,829",LINGUAGEM PROGRAMACAO II,60,APROVADO
"282,333",M,20162,null,null,"4,372",LINGUA INGLESA I,75,MATRICULADO
"132,953",M,20161,null,null,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,INDEFERIDO
"270,252",M,20152,3.3,16,"7,034",FISICA APLICADA A COMPUTACAO I,60,REPROVADO
"192,747",M,20132,6.5,0,"1,661",CIRCUITOS LOGICOS,90,DISPENSADO
"147,427",M,20131,8.8,0,"2,687",INTERACAO HOMEMMAQUINA,60,APROVADO
"155,162",M,20121,7.2,0,"2,704",PESQUISA APLICADA A COMPUTACAO,45,APROVADO
"257,942",M,20162,null,null,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,INDEFERIDO
"119,825",M,20101,5,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"107,135",M,20102,null,0,"3,504",ARQUITETURA DE COMPUTADORES I,60,TRANCADO
"171,283",F,20122,6.3,0,"4,372",LINGUA INGLESA I,75,APROVADO
"114,216",M,20082,2.2,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"150,188",M,20122,null,0,"4,372",LINGUA INGLESA I,75,TRANCADO
"129,431",M,20102,3.67,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,REPROVADO
"170,226",M,20122,7.3,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"262,994",F,20151,0,20,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"274,428",M,20152,0.7,16,"7,034",FISICA APLICADA A COMPUTACAO I,60,REPROVADO
"107,093",M,20081,7,0,"1,661",CIRCUITOS LOGICOS,90,APROVADO
"289,240",M,20161,null,null,"3,828",LINGUAGEM PROGRAMACAO I,60,EXCLUIDA
"254,552",M,20162,null,0,"21,888",SINAIS E SISTEMAS DINAMICOS,60,MATRICULADO
"171,342",M,20132,7.79,0,"2,702",ORDENACAO E RECUPERACAO DE DADOS,60,APROVADO
"116,390",M,20111,7.8,0,"2,705",REDES DE COMPUTADORES I,60,APROVADO
"185,023",M,20141,9.5,0,"4,323",PORTUGUES INSTRUMENTAL,60,APROVADO
"250,864",M,20132,null,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,EXCLUIDA
"171,515",M,20151,0,60,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,REP. FALTA
"186,435",F,20131,0,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REP. FALTA
"176,122",M,20121,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"254,404",M,20151,3.9,0,"3,828",LINGUAGEM PROGRAMACAO I,60,REPROVADO
"181,608",M,20132,8,0,"1,665",ESTRUTURA DE DADOS,60,APROVADO
"280,559",M,20162,null,null,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,MATRICULADO
"253,809",M,20142,2,0,"3,818",INTRODUCAO AO COMPUTADOR,60,REPROVADO
"174,321",M,20122,8,0,"3,818",INTRODUCAO AO COMPUTADOR,60,APROVADO
"190,630",M,20161,5.3,26,"17,822",SINAIS E SISTEMAS DINAMICOS,90,APROVADO
"129,170",M,20111,0,0,"7,036",CALCULO DIF  E INTEGRAL III,60,REP. FALTA
